z,filepath,x_km_min,x_km_max,y_km_min,y_km_max,mean_temp,std_temp,min_temp,max_temp,x_axis_label,y_axis_label,unit_tag,figure_tag,georef_note
35,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z035.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.101808547973633,0.20574243366718292,15.63917064666748,16.405723571777344,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
36,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z036.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.15920066833496,0.0891425684094429,15.838630676269531,16.334531784057617,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
37,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z037.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.19647789001465,0.03916220739483833,16.093189239501953,16.28911018371582,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
38,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z038.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.172306060791016,0.03731771185994148,16.085153579711914,16.285999298095703,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
39,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z039.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.26553726196289,0.09853984415531158,16.133798599243164,16.499000549316406,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
40,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z040.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.26374053955078,0.11639009416103363,16.059568405151367,16.45800018310547,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
41,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z041.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.16827964782715,0.08869503438472748,15.92117977142334,16.35733413696289,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
42,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z042.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.253719329833984,0.07630455493927002,16.060649871826172,16.41200065612793,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
43,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z043.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.24148941040039,0.10471238940954208,16.005720138549805,16.520444869995117,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
44,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z044.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.15735626220703,0.08481801301240921,16.01001739501953,16.455223083496094,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
45,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z045.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.143285751342773,0.06225395202636719,16.04254150390625,16.373777389526367,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
46,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z046.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.142127990722656,0.048419028520584106,16.064298629760742,16.3283748626709,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
47,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z047.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.161243438720703,0.05717708542943001,16.07457733154297,16.323741912841797,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
48,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z048.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.204328536987305,0.049890220165252686,16.06720733642578,16.34031867980957,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
49,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z049.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.264530181884766,0.08307026326656342,16.121864318847656,16.432933807373047,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
50,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z050.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.37032127380371,0.07123492658138275,16.2443790435791,16.506244659423828,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
51,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z051.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.37029457092285,0.04318614304065704,16.19357681274414,16.44280242919922,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
52,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z052.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.23502540588379,0.04395537078380585,16.126436233520508,16.299945831298828,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
53,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z053.png,462.0,492.6393868948385,4376.0,4396.805363199146,16.068214416503906,0.07386903464794159,15.950615882873535,16.246999740600586,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
54,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z054.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.896827697753906,0.06381817162036896,15.76561164855957,16.070999145507812,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
55,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z055.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.75523567199707,0.06557494401931763,15.602636337280273,15.892999649047852,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
56,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z056.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.586543083190918,0.04177221655845642,15.490130424499512,15.6850004196167,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
57,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z057.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.309593200683594,0.0383816733956337,15.178523063659668,15.397000312805176,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
58,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z058.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.157051086425781,0.046940259635448456,15.010251998901367,15.336111068725586,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
59,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z059.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.111827850341797,0.09349402785301208,14.965170860290527,15.29800033569336,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
60,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z060.png,462.0,492.6393868948385,4376.0,4396.805363199146,15.063776016235352,0.09864326566457748,14.915206909179688,15.243000030517578,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
61,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z061.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.983752250671387,0.11596433073282242,14.7830810546875,15.148937225341797,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
62,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z062.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.851478576660156,0.11396484076976776,14.664971351623535,15.020999908447266,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
63,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z063.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.829519271850586,0.13153232634067535,14.590865135192871,15.008237838745117,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
64,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z064.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.881661415100098,0.16036522388458252,14.70026969909668,15.151865005493164,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
65,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z065.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.721574783325195,0.09896227717399597,14.613649368286133,15.010000228881836,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
66,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z066.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.749465942382812,0.11853261291980743,14.571487426757812,14.972999572753906,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
67,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z067.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.764628410339355,0.07343138754367828,14.575604438781738,14.866000175476074,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
68,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z068.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.742212295532227,0.03023308701813221,14.57624340057373,14.783026695251465,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
69,results/plots/tempibhres_relative_km_display_assumed_filipa_xy_km_cropped_v1/deterministic_2024_surface_300_thesis_relative_km_display_assumed/TEMP_surface_2024_z069.png,462.0,492.6393868948385,4376.0,4396.805363199146,14.661458015441895,0.04996858909726143,14.540459632873535,14.741162300109863,x,y,km,a),Relative-km axes are display-derived from local HRes bounding-box mapping and are not independently verified native georeferencing of tempIBHRes.
