case_id,mission_duration,descriptor,alpha,STD_retention,STD_loss,regime_balance,descriptor_gain,descriptor_gain_norm,runtime_seconds,solver_status,regions_visited,crossing_count,path_difference_from_baseline,pareto_front_flag,tradeoff_score,selected_candidate_flag,justification_note
C01_representative,24.0,interest_map,0.5,0.9925865837154342,0.007413416284565821,0.0,19.44072723388672,0.07351552640784653,241.5925438999984,SUCCESS,1,0,0.9194395796847636,True,0.4724047608921894,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,24.0,interest_map,1.0,0.660935786858424,0.339064213141576,0.0,26.02336883544922,0.09211006876419305,102.006303999995,SUCCESS,1,0,0.964765100671141,True,0.37632761276666027,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,boundary_score,0.25,0.9764149283819428,0.02358507161805723,0.0558292269706726,46.92456054687506,0.15115142603389067,288.956614300012,SUCCESS,2,1,0.8123167155425219,True,0.4778717956837348,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,boundary_score,0.75,0.8527279632819621,0.1472720367180379,0.0,63.228057861328125,0.1972052885589627,176.631515999994,SUCCESS,1,0,0.9109090909090908,True,0.45352661797319227,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,representative_zone,0.25,0.9859945804406736,0.014005419559326437,0.039215687662363,21.260955810546875,0.07865727943278801,308.49507299999823,SUCCESS,2,1,0.8422053231939164,True,0.4612496535343057,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,representative_zone,0.75,0.9387794715783776,0.0612205284216224,0.0,73.75704956054688,0.2269474185382512,188.0268947000004,SUCCESS,1,0,0.9070796460176992,True,0.49119977124239667,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,interest_map,0.25,1.0294851796213722,-0.029485179621372204,0.0572337061166763,10.994842529296818,0.0496577242697143,325.2379829999991,SUCCESS,2,1,0.7998056365403304,True,0.470607275101993,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,interest_map,0.5,1.0028274282768228,-0.0028274282768228076,0.116129033267498,15.445953369140625,0.06223115209003233,282.5781644999952,SUCCESS,2,1,0.8267942583732057,True,0.49148702903114927,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C01_representative,48.0,interest_map,1.0,0.7788490104043937,0.2211509895956063,0.0,35.70086669921875,0.11944691236336477,114.9675200000056,SUCCESS,1,0,0.947549441100602,True,0.42460591899717026,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,12.0,boundary_score,1.0,0.9132446856911692,0.08675531430883077,0.0,1.928482055664034,0.024047211948208882,103.08680119999916,SUCCESS,0,0,0.935374149659864,True,0.46047560321060116,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,12.0,interest_map,0.75,0.9689545401600238,0.031045459839976197,0.0,7.9132080078125,0.04095277159191421,172.27027510000335,SUCCESS,1,0,0.9342105263157896,True,0.4719855493906014,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,boundary_score,0.5,1.0312695553032765,-0.031269555303276464,0.0,13.096817016601562,0.05559534870712409,278.1904833000008,SUCCESS,1,0,0.8539325842696629,True,0.4703064746049598,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,boundary_score,0.75,0.9662324138611144,0.03376758613888564,0.0,10.893341064453125,0.049371004529903575,165.29503029999614,SUCCESS,1,0,0.9125874125874126,True,0.47183001431500665,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,boundary_score,1.0,0.9320659468602353,0.06793405313976475,0.0,21.00158691406247,0.07792461825760671,133.37485830001242,SUCCESS,1,0,0.9489795918367347,True,0.4739962987945141,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,representative_zone,0.25,0.9734268724729658,0.026573127527034224,0.0,68.72341918945312,0.21272849871747926,335.39115409999795,SUCCESS,1,0,0.9066427289048474,True,0.47226834958856595,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,representative_zone,0.5,0.8291796539571055,0.17082034604289453,0.0,143.22833251953125,0.42318880485707205,305.4611045999918,SUCCESS,0,0,0.9635761589403974,True,0.4684372158620528,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,representative_zone,0.75,0.7032156468026701,0.2967843531973299,0.0,154.28427124023438,0.45441944648618454,184.6222274999891,SUCCESS,0,0,0.9983818770226536,True,0.45230418429172087,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,representative_zone,1.0,0.682452072548902,0.31754792745109806,0.0,146.40939331054688,0.43217461529563717,129.6668248999922,SUCCESS,0,0,0.98841059602649,True,0.4497025141075107,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,interest_map,0.75,0.9881868165052484,0.011813183494751578,0.0,8.46542358398436,0.04251266145718116,203.8153294000076,SUCCESS,1,0,0.8943533697632058,True,0.4695973614546057,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,24.0,interest_map,1.0,0.8944749637131094,0.10552503628689058,0.0,13.993873596191392,0.05812934000953117,103.14849059999688,SUCCESS,1,0,0.9697986577181208,True,0.46321951987350385,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,boundary_score,1.0,0.9750480565638406,0.024951943436159363,0.0,17.810302734375,0.06890992895168252,203.717181,SUCCESS,1,0,0.8978494623655914,True,0.4699913894777151,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,representative_zone,0.25,0.9663805077015856,0.03361949229841443,0.0,87.9866638183594,0.2671430088569709,491.6522595999995,SUCCESS,1,0,0.8391674550614948,True,0.4418663358594146,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,representative_zone,0.5,0.8280158941073559,0.17198410589264412,0.0,191.22558593750003,0.5587706906241584,510.7821815000061,SUCCESS,1,0,0.9176882661996496,True,0.4488287296375277,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,representative_zone,0.75,0.718118270428655,0.28188172957134505,0.0,214.77029418945315,0.6252794117969538,348.2546408999915,SUCCESS,1,0,0.9547395388556787,True,0.45486215168083566,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,representative_zone,1.0,0.679579025868266,0.320420974131734,0.0,214.32708740234378,0.6240274482427525,223.72572590000345,SUCCESS,1,0,0.9529109589041096,True,0.4642820522619433,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,interest_map,0.25,1.0342374242684622,-0.03423742426846221,0.0,9.197296142578182,0.04458004353780214,418.8524690000049,SUCCESS,1,0,0.7297019527235354,True,0.42830501495526596,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
C06_representative,48.0,interest_map,0.75,1.0073283012021776,-0.007328301202177645,0.0,20.12464904785162,0.07544745797999548,350.907134299996,SUCCESS,1,0,0.8639705882352942,True,0.4509502777578641,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,boundary_score,0.0,1.0,0.0,0.0,0.0,0.018599666200163407,253.25095729999884,SUCCESS,1,0,0.0,True,0.3699318163854389,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,boundary_score,1.0,0.4951211143339546,0.5048788856660453,0.0,77.46585083007814,0.2374239819715697,104.67608859999746,SUCCESS,1,0,0.9968652037617556,True,0.34173786891347196,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,representative_zone,0.0,1.0,0.0,0.0,0.0,0.018599666200163407,253.25095729999884,SUCCESS,1,0,0.0,True,0.3699318163854389,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,representative_zone,1.0,0.7331457689281611,0.2668542310718389,0.0,21.998977661132812,0.0807420319366114,111.39233129999776,SUCCESS,0,0,0.9838187702265372,True,0.40294178762025085,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,interest_map,0.0,1.0,0.0,0.0,0.0,0.018599666200163407,253.25095729999884,SUCCESS,1,0,0.0,True,0.3699318163854389,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,12.0,interest_map,1.0,0.4203703915802655,0.5796296084197345,0.0,39.02074623107911,0.1288248557954502,86.73963989999902,SUCCESS,1,0,0.996845425867508,True,0.2937553990845717,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,24.0,boundary_score,1.0,0.3589791221644562,0.6410208778355437,0.0,177.10074615478516,0.5188710655930833,110.58351149999362,SUCCESS,1,0,0.9983818770226536,True,0.3425236745814533,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,24.0,representative_zone,1.0,0.7696225818619085,0.23037741813809154,0.0,70.25517272949216,0.21705537200083996,124.25256560000707,SUCCESS,0,0,0.9886178861788618,True,0.4426662807901661,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,24.0,interest_map,1.0,0.3757293520412501,0.6242706479587499,0.0,86.60540008544922,0.2632412368114159,100.01060510000389,SUCCESS,1,0,0.9983818770226536,True,0.3002432321045522,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,boundary_score,0.25,0.9493753141769128,0.05062468582308721,0.1015873029828071,56.81285095214842,0.1790837130855002,297.5014605000033,SUCCESS,2,2,0.8400735294117647,True,0.4874160017699022,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,boundary_score,0.5,0.4866934458632018,0.5133065541367983,0.0,327.86720275878906,0.944753778480564,318.6634400000039,SUCCESS,1,0,0.9935691318327974,True,0.43608078098027864,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,boundary_score,0.75,0.4695318628533891,0.5304681371466109,0.0,347.4248809814453,1.0,187.26855269999945,SUCCESS,1,0,0.9896825396825396,True,0.4665384846099327,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,boundary_score,1.0,0.4398310884880577,0.5601689115119424,0.0,313.3448028564453,0.903731131882907,114.41210580000188,SUCCESS,1,0,0.9967532467532468,True,0.45089646356183977,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,representative_zone,0.5,0.8938246678165298,0.1061753321834702,0.0,94.36770629882818,0.2851680771901092,211.0906360000081,SUCCESS,1,0,0.9320305862361936,True,0.48268097885761724,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,representative_zone,1.0,0.844199679383242,0.15580032061675797,0.0,103.07122802734375,0.30975364833708613,124.53932759999589,SUCCESS,1,0,0.9422594142259414,True,0.48633540354377996,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
October_control,48.0,interest_map,1.0,0.4512447449612901,0.5487552550387099,0.0,130.2264404296875,0.38646126478868076,110.15063959998952,SUCCESS,1,0,0.995928338762215,True,0.35279005892610865,False,"Pareto candidate; interpret score as an auxiliary ranking, not an absolute truth."
